number of precincts: 11 18 1 22 103
3610	5
2962	5
2657	5
2656	5
2986	5
3126	5
3127	5
1379	5
1378	5
2466	1
2913	5
2914	5
2915	5
2916	5
2030	5
2507	4
3131	5
2506	4
3640	4
2499	4
2498	5
2192	5
2259	2
2257	5
3777	5
3778	5
2828	5
2829	5
3308	5
3307	5
2826	5
2827	2
3475	5
3470	1
3471	1
2304	5
2985	5
2667	5
2262	5
2263	5
2260	2
2261	5
2264	5
2600	5
2023	1
3318	4
3151	5
2834	5
2833	4
2832	5
2831	5
3316	5
3467	5
3466	5
3465	5
3464	4
3463	4
3469	5
3468	5
2594	2
2595	2
2596	5
2597	5
1223	5
2592	5
2593	2
2923	5
2598	5
2599	2
2190	5
2191	5
1874	5
1875	1
1872	5
1873	5
1871	5
3297	5
3315	5
3314	5
2433	5
3317	5
2432	5
2830	5
3081	5
3634	5
2428	5
2430	5
3609	5
2629	5
2425	2
2426	2
2427	5
2182	2
2187	2
2633	2
3287	4
2189	4
2188	4
3282	5
3281	4
2024	1
2027	1
2752	2
2753	5
2750	2
2751	2
2028	1
2029	1
3638	1
3639	1
3636	5
3637	5
2431	5
3635	5
3633	5
3630	3
2434	5
2467	5
1892	5
3439	5
2341	5
2340	2
2343	4
2342	5
2741	5
2742	5
2032	5
2509	4
2508	4
2749	5
2748	5
2505	4
2504	4
2502	4
2501	5
2500	4
3629	5
3628	5
2031	5
3623	5
3622	4
3625	4
3624	4
3627	5
3626	5
2331	5
2332	5
2333	5
2334	5
2335	5
2336	5
2337	5
2338	5
2339	2
2186	2
