1	105
2	209
3	83
4	164
5	101
6	564
7	55
8	105
9	208
10	65
11	310
12	279
13	259
14	358
15	332
16	365
17	292
18	326
19	829
20	1543
21	839
22	1691
23	982
24	1222
25	4
26	601
27	1556
28	1211
29	1943
30	1758
31	291
32	78
33	1061
34	1018
35	768
36	1052
37	1126
38	1134
39	669
40	486
41	918
42	787
43	836
44	633
45	741
46	1062
47	1297
48	801
49	861
50	0
51	998
52	0
53	0
54	1162
55	968
56	0
57	870
58	621
59	630
60	567
61	434
62	123
63	1398
64	961
65	2097
66	655
67	1294
68	45
69	2876
70	964
71	1140
72	45
73	21
74	0
75	108
76	869
77	0
78	1215
79	2054
80	1778
81	955
82	3461
83	1907
84	1067
85	4
86	495
87	609
88	471
89	240
90	558
91	322
92	357
93	498
94	108
95	77
96	46
97	9
98	756
99	642
100	458
101	503
102	486
103	583
104	708
105	1235
106	731
107	1739
108	262
109	23
110	668
111	1485
112	178
113	1866
114	823
115	38
116	45
117	660
118	1336
119	1590
120	1683
121	1377
122	815
123	1212
124	697
125	523
126	881
127	1412
128	931
129	794
130	558
131	942
132	705
133	1036
134	1219
135	1225
136	629
137	579
138	170
139	897
140	1057
141	895
142	938
143	658
144	1087
145	992
146	742
147	1557
148	56
149	0
150	487
151	99
152	336
153	2191
154	395
155	383
156	221
157	294
158	46
159	229
160	155
161	315
162	788
163	652
164	685
165	981
166	653
167	1299
168	1058
169	563
170	1389
171	1291
172	1485
173	1711
174	695
175	732
176	838
177	746
178	1468
179	1505
180	843
181	5050
182	0
183	0
184	0
185	0
186	1735
187	603
188	597
189	943
190	2101
191	541
192	2451
193	1092
194	1411
195	1030
196	1407
197	781
198	40
199	0
200	11
201	960
202	550
203	852
204	1000
205	733
206	662
207	609
208	985
209	897
210	529
211	775
212	3676
213	493
214	0
215	2130
216	93
217	842
218	1700
219	1172
220	1271
221	2498
222	784
223	1483
224	3082
225	1228
226	1697
227	1341
228	851
229	1626
230	1276
231	1537
232	1695
233	949
234	566
235	674
236	638
237	0
238	1641
239	0
240	6
241	0
242	2066
243	1130
244	833
245	1136
246	741
247	722
248	1438
249	856
250	1312
251	1720
252	0
253	1214
254	728
255	0
256	1668
257	90
258	1436
259	39
260	1653
261	1609
262	904
263	105
264	112
265	390
266	213
267	609
268	192
269	830
270	206
271	1100
272	100
273	325
274	1089
275	938
276	210
277	321
278	1089
279	2527
280	1632
281	3029
282	1215
283	2497
284	1631
285	1812
286	1062
287	1552
288	111
289	791
290	213
291	66
292	222
293	769
294	43
295	1582
296	1443
297	1002
298	1421
299	762
300	3564
301	3328
302	650
303	1210
304	1112
305	1091
306	879
307	1916
308	880
309	1146
310	819
311	104
312	894
313	1165
314	1524
315	1376
316	1354
317	69
318	35
319	102
320	344
321	455
322	42
323	115
324	129
325	37
326	664
327	1095
328	189
329	573
330	1391
331	1531
332	5
333	11
334	113
335	125
336	730
337	649
338	1465
339	381
340	125
341	73
342	51
343	790
344	618
345	279
346	458
347	43
348	331
349	792
350	592
351	577
352	1031
353	836
354	1269
355	844
356	899
357	610
358	553
359	1030
360	662
361	645
362	773
363	1035
364	495
365	657
366	619
367	740
368	548
369	878
370	451
371	662
372	630
373	628
374	596
375	934
376	673
377	622
378	782
379	570
380	668
381	591
382	770
383	633
384	963
385	827
386	626
387	727
388	733
389	615
390	347
391	803
392	721
393	701
394	648
395	748
396	941
397	978
398	1076
399	990
400	1014
401	1045
402	549
403	317
404	984
405	947
406	949
407	962
408	712
409	831
410	559
411	726
412	619
413	832
414	1215
415	1870
416	1294
417	841
418	1056
419	713
420	881
421	726
422	907
423	858
424	425
425	649
426	1234
427	434
428	766
429	487
430	775
431	1227
432	581
433	855
434	76
435	1185
436	549
437	0
438	496
439	2553
440	1648
441	1392
442	3591
443	1729
444	742
445	4363
446	2384
447	1103
448	2416
449	1652
450	1493
451	4268
452	1411
453	1729
454	1588
455	1774
456	1903
457	2833
458	2248
459	2319
460	1804
461	1931
462	1102
463	1916
464	1339
465	1484
466	3335
467	2460
468	3959
469	2867
470	1980
471	2527
472	2521
473	2080
474	1421
475	1993
476	1250
477	2461
478	3147
479	1525
480	2370
481	2114
482	2423
483	2150
484	1797
485	1100
486	1974
487	1728
488	833
489	2413
490	2262
491	683
492	2031
493	739
494	2303
495	1887
496	5315
497	1850
498	2079
499	751
500	2739
501	2384
502	2602
503	2117
504	3335
505	1626
506	1948
507	1585
508	3880
509	885
510	1904
511	2164
512	2592
513	2714
514	1673
515	2800
516	2122
517	1609
518	1573
519	2563
520	2984
521	2437
522	3276
523	1551
524	2284
525	1562
526	815
527	306
528	1471
529	883
530	0
531	0
532	0
533	0
534	0
535	0
536	0
537	0
538	0
539	0
540	0
541	0
542	0
543	1566
544	2807
545	958
546	2164
547	1195
548	2434
549	3371
550	5456
551	3484
552	3488
553	2725
554	2019
555	3602
556	2830
557	2404
558	2365
559	2129
560	2518
561	1831
562	2557
563	3688
564	2269
565	999
566	1441
567	1100
568	2034
569	2766
570	1855
571	1180
572	1293
573	610
574	1317
575	2416
576	1547
577	2048
578	404
579	3798
580	111
581	2944
582	3573
583	285
584	1185
585	2996
586	3236
587	2946
588	3109
589	2021
590	2535
591	1454
592	1554
593	2708
594	2611
595	1895
596	2105
597	1756
598	1288
599	2254
600	3219
601	2781
602	1114
603	2541
604	2896
605	2462
606	4154
607	2249
608	2266
609	2879
610	2697
611	1511
612	2540
613	1538
614	1724
615	2034
616	1720
617	3422
618	5370
619	603
620	2175
621	2046
622	1954
623	2500
624	2935
625	2972
626	1271
627	2612
628	3203
629	1120
630	3466
631	2138
632	1530
633	2711
634	2435
635	3698
636	2298
637	3816
638	2015
639	2423
640	1069
641	2109
642	3147
643	1463
644	2974
645	902
646	456
647	425
648	410
649	490
650	436
651	6
652	420
653	217
654	449
655	144
656	149
657	129
658	38
659	309
660	1653
661	1791
662	812
663	1390
664	970
665	751
666	1581
667	1738
668	1290
669	1498
670	258
671	1136
672	298
673	1320
674	1365
675	1125
676	402
677	1393
678	2114
679	761
680	1436
681	972
682	1875
683	1266
684	1688
685	1416
686	722
687	1718
688	1189
689	813
690	2190
691	813
692	722
693	1279
694	683
695	1000
696	792
697	607
698	719
699	1060
700	870
701	1120
702	1308
703	713
704	1075
705	1341
706	1143
707	2047
708	861
709	904
710	726
711	1128
712	1218
713	1415
714	1025
715	1052
716	646
717	912
718	1074
719	1176
720	902
721	1896
722	910
723	1239
724	425
725	1502
726	980
727	1179
728	806
729	876
730	1235
731	2997
732	2429
733	1021
734	833
735	1148
736	1186
737	1049
738	1295
739	800
740	1537
741	975
742	81
